state,year,time,time2,time3,violations,inspections,log_violations,log_inspections,SPEND_APP_z,SPEND_WORK_z,lii_2017_z,dol_demand_met_pct_z,pct_flc_z,h2a_per_farmworker_z
Tennessee,2015,-2,4,-8,8.0,61.0,2.1972245773362196,4.127134385045092,-0.7942603674449609,-0.544197502391616,-0.14973711114473684,0.9327995105446582,-0.47152163801050556,1.3022412885618666
Tennessee,2016,-1,1,-1,16.0,30.0,2.833213344056216,3.4339872044851463,-0.7942603674449609,-0.544197502391616,-0.14973711114473684,0.9327995105446582,-0.47152163801050556,0.96875989306077
Tennessee,2017,0,0,0,20.0,40.0,3.044522437723423,3.713572066704308,-0.7942603674449609,-0.544197502391616,-0.14973711114473684,0.9327995105446582,-0.47152163801050556,0.4193585046239113
Tennessee,2018,1,1,1,4.0,29.0,1.6094379124341003,3.4011973816621555,-0.7942603674449609,-0.544197502391616,-0.14973711114473684,0.9327995105446582,-0.47152163801050556,0.2944614176462265
Tennessee,2019,2,4,8,7.0,42.0,2.0794415416798357,3.7612001156935624,-0.7942603674449609,-0.544197502391616,-0.14973711114473684,0.9327995105446582,-0.47152163801050556,0.0087688444897971
Texas,2011,-6,36,-216,6.0,42.0,1.9459101490553132,3.7612001156935624,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5845129499181143
Texas,2012,-5,25,-125,21.0,18.0,3.091042453358316,2.9444389791664403,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5774748313224993
Texas,2013,-4,16,-64,5.0,43.0,1.791759469228055,3.784189633918261,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5662123832214917
Texas,2014,-3,9,-27,5.0,51.0,1.791759469228055,3.9512437185814275,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5524543321139034
Texas,2015,-2,4,-8,16.0,43.0,2.833213344056216,3.784189633918261,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5749658589947226
Texas,2016,-1,1,-1,24.0,46.0,3.2188758248682006,3.8501476017100584,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5447838198186126
Texas,2017,0,0,0,57.0,49.0,4.060443010546419,3.912023005428146,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.5283544003889014
Texas,2018,1,1,1,51.0,38.0,3.9512437185814275,3.6635616461296463,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.4569067750090936
Texas,2019,2,4,8,53.0,49.0,3.9889840465642745,3.912023005428146,0.2095002386278108,-0.2505501019640566,-0.40840395995223766,-1.1404787385468722,0.20464843646453398,-0.4171636294692224
Utah,2011,-6,36,-216,1.0,3.0,0.6931471805599453,1.3862943611198906,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,0.5289633931441468
Utah,2012,-5,25,-125,5.0,9.0,1.791759469228055,2.302585092994046,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,-0.0957680969301763
Utah,2013,-4,16,-64,4.0,0.0,1.6094379124341003,0.0,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,-0.3025445665438121
Utah,2014,-3,9,-27,4.0,26.0,1.6094379124341003,3.295836866004329,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,-0.4896178789028514
Utah,2015,-2,4,-8,5.0,16.0,1.791759469228055,2.833213344056216,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,-0.4313707333132686
Utah,2016,-1,1,-1,9.0,7.0,2.302585092994046,2.0794415416798357,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,-0.3083143399763171
Utah,2017,0,0,0,8.0,21.0,2.1972245773362196,3.091042453358316,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,-0.2888923624929139
Utah,2018,1,1,1,3.0,6.0,1.3862943611198906,1.9459101490553132,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,0.1219382041167397
Utah,2019,2,4,8,6.0,10.0,1.9459101490553132,2.3978952727983707,-0.7942603674449609,-0.544197502391616,-0.16566628304150877,0.3090590203518688,-0.6127470333122543,0.6837321050747305
Vermont,2011,-6,36,-216,2.0,0.0,1.0986122886681098,0.0,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,0.0119546554916919
Vermont,2012,-5,25,-125,,1.0,,0.6931471805599453,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,0.2458633293280612
Vermont,2013,-4,16,-64,,0.0,,0.0,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,0.4367080221534964
Vermont,2014,-3,9,-27,,0.0,,0.0,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,-0.0489480211746614
Vermont,2015,-2,4,-8,0.0,2.0,0.0,1.0986122886681098,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,-0.0345987961501926
Vermont,2016,-1,1,-1,,1.0,,0.6931471805599453,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,-0.1589587463622556
Vermont,2017,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,-0.4627228330409592
Vermont,2018,1,1,1,1.0,1.0,0.6931471805599453,0.6931471805599453,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,-0.4406351001444669
Vermont,2019,2,4,8,2.0,2.0,1.0986122886681098,1.0986122886681098,,0.7239928212513316,0.3228153874922041,1.2885951422743445,-1.1091756955850682,-0.443565020316964
Virginia,2011,-6,36,-216,1.0,46.0,0.6931471805599453,3.8501476017100584,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.3232226499145226
Virginia,2012,-5,25,-125,,33.0,,3.5263605246161616,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.1803425205529665
Virginia,2013,-4,16,-64,,35.0,,3.58351893845611,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.3399728056024015
Virginia,2014,-3,9,-27,,40.0,,3.713572066704308,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.7588834862269777
Virginia,2015,-2,4,-8,4.0,43.0,1.6094379124341003,3.784189633918261,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.6853101778302306
Virginia,2016,-1,1,-1,3.0,28.0,1.3862943611198906,3.367295829986474,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.4876485383285971
Virginia,2017,0,0,0,19.0,20.0,2.995732273553991,3.044522437723423,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.3381800217931753
Virginia,2018,1,1,1,4.0,32.0,1.6094379124341003,3.4965075614664802,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.3072315796103283
Virginia,2019,2,4,8,6.0,29.0,1.9459101490553132,3.4011973816621555,-0.4982278256123283,-0.3920088002617454,0.010667374753024471,1.336913067570974,-1.0321436617841142,0.1326051769197395
Washington,2011,-6,36,-216,5.0,25.0,1.791759469228055,3.258096538021482,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.4472339452201693
Washington,2012,-5,25,-125,9.0,24.0,2.302585092994046,3.2188758248682006,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.4027678101753363
Washington,2013,-4,16,-64,5.0,20.0,1.791759469228055,3.044522437723423,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.2597943883923658
Washington,2014,-3,9,-27,5.0,19.0,1.791759469228055,2.995732273553991,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.2502792349840903
Washington,2015,-2,4,-8,2.0,16.0,1.0986122886681098,2.833213344056216,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.2225150966674845
Washington,2016,-1,1,-1,6.0,19.0,1.9459101490553132,2.995732273553991,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.1685829283138434
Washington,2017,0,0,0,15.0,21.0,2.772588722239781,3.091042453358316,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,0.0282860343123445
Washington,2018,1,1,1,15.0,17.0,2.772588722239781,2.8903717578961645,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.0263030402576681
Washington,2019,2,4,8,17.0,22.0,2.8903717578961645,3.1354942159291497,0.5155556474029983,-0.4081783869371297,-0.24038136924470835,-0.2400083125643219,-0.8053271178146391,-0.0987498411888305
West Virginia,2011,-6,36,-216,6.0,6.0,1.9459101490553132,1.9459101490553132,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.6331788921709125
West Virginia,2012,-5,25,-125,,6.0,,1.9459101490553132,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.5888323527404526
West Virginia,2013,-4,16,-64,,6.0,,1.9459101490553132,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.6076709705649155
West Virginia,2014,-3,9,-27,,10.0,,2.3978952727983707,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.6632159820435615
West Virginia,2015,-2,4,-8,0.0,5.0,0.0,1.791759469228055,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.6273321683147887
West Virginia,2016,-1,1,-1,1.0,6.0,0.6931471805599453,1.9459101490553132,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.5709648872822144
West Virginia,2017,0,0,0,5.0,6.0,1.791759469228055,1.9459101490553132,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.4909278696556138
West Virginia,2018,1,1,1,2.0,9.0,1.0986122886681098,2.302585092994046,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.439855696841251
West Virginia,2019,2,4,8,2.0,6.0,1.0986122886681098,1.9459101490553132,-0.7942603674449609,-0.544197502391616,0.32841156133013727,0.4188724869351078,-1.1091756955850682,-0.4326267312039239
Wisconsin,2011,-6,36,-216,12.0,23.0,2.5649493574615367,3.1780538303479458,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.6592274675094492
Wisconsin,2012,-5,25,-125,14.0,50.0,2.70805020110221,3.9318256327243257,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.6508799703393949
Wisconsin,2013,-4,16,-64,5.0,48.0,1.791759469228055,3.8918202981106265,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.6066607113919972
Wisconsin,2014,-3,9,-27,5.0,141.0,1.791759469228055,4.955827057601261,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.5960148983370475
Wisconsin,2015,-2,4,-8,10.0,150.0,2.3978952727983707,5.017279836814924,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.6112066206067271
Wisconsin,2016,-1,1,-1,6.0,130.0,1.9459101490553132,4.875197323201151,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.5072031011971657
Wisconsin,2017,0,0,0,10.0,169.0,2.3978952727983707,5.135798437050262,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.4803210438490294
Wisconsin,2018,1,1,1,38.0,187.0,3.6635616461296463,5.236441962829949,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.4276056269927756
Wisconsin,2019,2,4,8,25.0,167.0,3.258096538021482,5.123963979403259,-0.5869144149340181,-0.4485675772001639,-0.06348419760395534,-0.03795153405116404,0.8637002812060284,-0.429093190471547
Wyoming,2011,-6,36,-216,2.0,54.0,1.0986122886681098,4.007333185232471,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,1.385974481272219
Wyoming,2012,-5,25,-125,4.0,53.0,1.6094379124341003,3.9889840465642745,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,0.2756053593787784
Wyoming,2013,-4,16,-64,,29.0,,3.4011973816621555,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,0.0279616508314876
Wyoming,2014,-3,9,-27,,29.0,,3.4011973816621555,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,0.2613539699794764
Wyoming,2015,-2,4,-8,1.0,19.0,0.6931471805599453,2.995732273553991,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,0.6506854050183782
Wyoming,2016,-1,1,-1,2.0,9.0,1.0986122886681098,2.302585092994046,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,1.4355445313567474
Wyoming,2017,0,0,0,1.0,29.0,0.6931471805599453,3.4011973816621555,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,1.4999855964666349
Wyoming,2018,1,1,1,2.0,13.0,1.0986122886681098,2.6390573296152584,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,1.415716511322936
Wyoming,2019,2,4,8,3.0,17.0,1.3862943611198906,2.8903717578961645,-0.7840792071233875,-0.4975659236383075,-0.21602217255947684,0.7878457346547876,-0.621306148179027,0.9752512091432678
