state,year,time,time2,time3,violations,inspections,log_violations,log_inspections,covid,SPEND_APP_z,SPEND_WORK_z,lii_2017_z,dol_demand_met_pct_z,pct_flc_z,h2a_per_farmworker_z
New York,2012,-5,25,-125,19.0,30.0,2.995732273553991,3.4339872044851463,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.2452776630942494
New York,2013,-4,16,-64,41.0,56.0,3.7376696182833684,4.04305126783455,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.1866816783910156
New York,2014,-3,9,-27,48.0,99.0,3.8918202981106265,4.605170185988092,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.1137130974262143
New York,2015,-2,4,-8,7.0,4.0,2.0794415416798357,1.6094379124341003,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.0199196768490976
New York,2016,-1,1,-1,4.0,12.0,1.6094379124341003,2.5649493574615367,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,0.08063206132608
New York,2017,0,0,0,15.0,19.0,2.772588722239781,2.995732273553991,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.0348759633781879
New York,2018,1,1,1,14.0,20.0,2.70805020110221,3.044522437723423,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,-0.1371774880341588
New York,2019,2,4,8,18.0,23.0,2.9444389791664403,3.1780538303479458,0.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,0.0900059720391213
New York,2020,3,9,27,12.0,12.0,2.5649493574615367,2.5649493574615367,1.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,0.6126888751053491
New York,2021,4,16,64,5.0,10.0,1.791759469228055,2.3978952727983707,1.0,0.1713885117776164,-0.1469786163772017,0.06923056003450803,0.35876574371118103,-1.1091756955850682,0.1038680146998998
North Carolina,2011,-6,36,-216,64.0,363.0,4.174387269895637,5.8971538676367405,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,0.8957284544294111
North Carolina,2012,-5,25,-125,67.0,333.0,4.219507705176107,5.811140992976701,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.0312643215142323
North Carolina,2013,-4,16,-64,90.0,419.0,4.51085950651685,6.040254711277414,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.1797023823703212
North Carolina,2014,-3,9,-27,85.0,379.0,4.454347296253507,5.940171252720432,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.5543125137833873
North Carolina,2015,-2,4,-8,70.0,395.0,4.2626798770413155,5.981414211254481,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.4601911800129497
North Carolina,2016,-1,1,-1,93.0,369.0,4.543294782270004,5.91350300563827,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.7988095181425707
North Carolina,2017,0,0,0,106.0,281.0,4.672828834461906,5.641907070938114,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,2.1105744001741993
North Carolina,2018,1,1,1,90.0,369.0,4.51085950651685,5.91350300563827,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,2.1106454746288907
North Carolina,2019,2,4,8,120.0,444.0,4.795790545596741,6.09807428216624,0.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,2.0177766158258983
North Carolina,2020,3,9,27,46.0,271.0,3.8501476017100584,5.605802066295998,1.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.2406786266056706
North Carolina,2021,4,16,64,93.0,354.0,4.543294782270004,5.872117789475416,1.0,-0.647306347364818,-0.5558093237481816,-0.1556745254187811,1.1836432859518262,0.11905728779680745,1.8399481122578445
North Dakota,2011,-6,36,-216,,16.0,,2.833213344056216,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.4091186881187269
North Dakota,2012,-5,25,-125,7.0,16.0,2.0794415416798357,2.833213344056216,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.2477261590339105
North Dakota,2013,-4,16,-64,2.0,15.0,1.0986122886681098,2.772588722239781,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.2656447718680111
North Dakota,2014,-3,9,-27,0.0,15.0,0.0,2.772588722239781,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.2112936306137461
North Dakota,2015,-2,4,-8,1.0,16.0,0.6931471805599453,2.833213344056216,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.7115860633638467
North Dakota,2016,-1,1,-1,0.0,12.0,0.0,2.5649493574615367,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.2828267455548432
North Dakota,2017,0,0,0,0.0,14.0,0.0,2.70805020110221,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.513680970711102
North Dakota,2018,1,1,1,0.0,14.0,0.0,2.70805020110221,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,0.8736202252843663
North Dakota,2019,2,4,8,0.0,15.0,0.0,2.772588722239781,0.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,1.2668844703953717
North Dakota,2020,3,9,27,0.0,9.0,0.0,2.302585092994046,1.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,1.8460050136570476
North Dakota,2021,4,16,64,0.0,12.0,0.0,2.5649493574615367,1.0,-0.4235018139677094,0.3994570074253707,-1.4962139253518068,-0.2682904874943743,-0.6255857056124132,2.4897196653136144
Ohio,2011,-6,36,-216,12.0,19.0,2.5649493574615367,2.995732273553991,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5909435464937595
Ohio,2012,-5,25,-125,7.0,10.0,2.0794415416798357,2.3978952727983707,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5961154918743085
Ohio,2013,-4,16,-64,9.0,10.0,2.302585092994046,2.3978952727983707,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.6012634869032111
Ohio,2014,-3,9,-27,5.0,8.0,1.791759469228055,2.1972245773362196,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5918785452066853
Ohio,2015,-2,4,-8,2.0,10.0,1.0986122886681098,2.3978952727983707,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5799557765443676
Ohio,2016,-1,1,-1,4.0,8.0,1.6094379124341003,2.1972245773362196,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5381213552062444
Ohio,2017,0,0,0,9.0,21.0,2.302585092994046,3.091042453358316,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5199022379350928
Ohio,2018,1,1,1,34.0,21.0,3.5553480614894135,3.091042453358316,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.5116572896159851
Ohio,2019,2,4,8,27.0,24.0,3.332204510175204,3.2188758248682006,0.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.4055762381680198
Ohio,2020,3,9,27,32.0,25.0,3.4965075614664802,3.258096538021482,1.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.3611594851448963
Ohio,2021,4,16,64,22.0,25.0,3.1354942159291497,3.258096538021482,1.0,-0.723837118651207,-0.5647160770815218,-0.2523640046680265,-0.010749535392089234,-0.0007703203380097199,-0.3257021933086619
Oklahoma,2011,-6,36,-216,9.0,40.0,2.302585092994046,3.713572066704308,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.608802353684379
Oklahoma,2012,-5,25,-125,8.0,36.0,2.1972245773362196,3.6109179126442243,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.6087272220136081
Oklahoma,2013,-4,16,-64,5.0,31.0,1.791759469228055,3.4657359027997265,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.5622433919220629
Oklahoma,2014,-3,9,-27,6.0,30.0,1.9459101490553132,3.4339872044851463,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.4232697957669087
Oklahoma,2015,-2,4,-8,10.0,25.0,2.3978952727983707,3.258096538021482,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.4919541787577561
Oklahoma,2016,-1,1,-1,13.0,25.0,2.6390573296152584,3.258096538021482,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.4561870287277864
Oklahoma,2017,0,0,0,1.0,19.0,0.6931471805599453,2.995732273553991,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.4406686085550024
Oklahoma,2018,1,1,1,5.0,16.0,1.791759469228055,2.833213344056216,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.3833858652511466
Oklahoma,2019,2,4,8,20.0,20.0,3.044522437723423,3.044522437723423,0.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.369973583323431
Oklahoma,2020,3,9,27,7.0,10.0,2.0794415416798357,2.3978952727983707,1.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.3676510228330119
Oklahoma,2021,4,16,64,3.0,8.0,1.3862943611198906,2.1972245773362196,1.0,0.9012486431585212,0.7623846512227732,-0.607381310092173,-1.555995248005771,0.11049817293003483,-0.4149435156634782
Oregon,2011,-6,36,-216,108.0,58.0,4.6913478822291435,4.07753744390572,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6872244026671409
Oregon,2012,-5,25,-125,166.0,81.0,5.117993812416755,4.406719247264253,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6879350975670169
Oregon,2013,-4,16,-64,99.0,63.0,4.605170185988092,4.1588830833596715,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6846453775083312
Oregon,2014,-3,9,-27,124.0,61.0,4.8283137373023015,4.127134385045092,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6827900000623545
Oregon,2015,-2,4,-8,83.0,46.0,4.430816798843313,3.8501476017100584,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6663766503810489
Oregon,2016,-1,1,-1,91.0,37.0,4.5217885770490405,3.6375861597263857,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6472025423470382
Oregon,2017,0,0,0,99.0,23.0,4.605170185988092,3.1780538303479458,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6257718136671231
Oregon,2018,1,1,1,86.0,41.0,4.465908118654584,3.7376696182833684,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.5976317435131965
Oregon,2019,2,4,8,57.0,34.0,4.060443010546419,3.5553480614894135,0.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.5974815342819597
Oregon,2020,3,9,27,0.0,0.0,0.0,0.0,1.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.6031309597171532
Oregon,2021,4,16,64,0.0,0.0,0.0,0.0,1.0,3.1054358024475177,-0.2267317078657854,-0.36641105468131785,-0.8244296449326263,-0.03500677980510021,-0.5870970705095633
Pennsylvania,2011,-6,36,-216,16.0,150.0,2.833213344056216,5.017279836814924,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.6427024294807814
Pennsylvania,2012,-5,25,-125,15.0,70.0,2.772588722239781,4.2626798770413155,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.6414326545032581
Pennsylvania,2013,-4,16,-64,17.0,76.0,2.8903717578961645,4.343805421853684,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.6328826431045239
Pennsylvania,2014,-3,9,-27,11.0,69.0,2.4849066497880004,4.248495242049359,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.6173678001194044
Pennsylvania,2015,-2,4,-8,18.0,57.0,2.9444389791664403,4.060443010546419,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.604254130926152
Pennsylvania,2016,-1,1,-1,15.0,63.0,2.772588722239781,4.1588830833596715,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.6031662576685639
Pennsylvania,2017,0,0,0,63.0,65.0,4.1588830833596715,4.189654742026425,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.5714066329092462
Pennsylvania,2018,1,1,1,19.0,62.0,2.995732273553991,4.143134726391533,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.5525599644303517
Pennsylvania,2019,2,4,8,10.0,67.0,2.3978952727983707,4.219507705176107,0.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.5428725295890833
Pennsylvania,2020,3,9,27,12.0,20.0,2.5649493574615367,3.044522437723423,1.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.5135628749170276
Pennsylvania,2021,4,16,64,0.0,61.0,0.0,4.127134385045092,1.0,-0.7725339896155831,-0.5918692616522178,0.006910807480276581,-0.12272386239307921,-0.5956288035787091,-0.5179633528595414
Rhode Island,2011,-6,36,-216,9.0,12.0,2.302585092994046,2.5649493574615367,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
Rhode Island,2012,-5,25,-125,13.0,13.0,2.6390573296152584,2.6390573296152584,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
Rhode Island,2013,-4,16,-64,8.0,15.0,2.1972245773362196,2.772588722239781,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
Rhode Island,2014,-3,9,-27,7.0,13.0,2.0794415416798357,2.6390573296152584,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
Rhode Island,2015,-2,4,-8,17.0,13.0,2.8903717578961645,2.6390573296152584,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6593723622979468
Rhode Island,2016,-1,1,-1,16.0,15.0,2.833213344056216,2.772588722239781,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
Rhode Island,2017,0,0,0,15.0,16.0,2.772588722239781,2.833213344056216,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6593723622979468
Rhode Island,2018,1,1,1,46.0,3.0,3.8501476017100584,1.3862943611198906,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6648729597260893
Rhode Island,2019,2,4,8,10.0,1.0,2.3978952727983707,0.6931471805599453,0.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6648729597260893
Rhode Island,2020,3,9,27,8.0,2.0,2.1972245773362196,1.0986122886681098,1.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
Rhode Island,2021,4,16,64,9.0,1.0,2.302585092994046,0.6931471805599453,1.0,,-0.597016294507755,0.9596692305059465,1.6688653696227844,-1.1091756955850682,-0.6703735571542317
South Carolina,2011,-6,36,-216,29.0,71.0,3.4011973816621555,4.276666119016055,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,-0.1959117687370201
South Carolina,2012,-5,25,-125,23.0,79.0,3.1780538303479458,4.382026634673881,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,-0.0553958724157692
South Carolina,2013,-4,16,-64,25.0,63.0,3.258096538021482,4.1588830833596715,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.0132383253669576
South Carolina,2014,-3,9,-27,0.0,3.0,0.0,1.3862943611198906,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.1137598015178363
South Carolina,2015,-2,4,-8,54.0,209.0,4.007333185232471,5.3471075307174685,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.1579099523479949
South Carolina,2016,-1,1,-1,53.0,143.0,3.9889840465642745,4.969813299576001,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.2293585727049422
South Carolina,2017,0,0,0,40.0,140.0,3.713572066704308,4.948759890378168,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.1973456871352421
South Carolina,2018,1,1,1,89.0,70.0,4.499809670330265,4.2626798770413155,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.3448304556773119
South Carolina,2019,2,4,8,59.0,64.0,4.0943445622221,4.174387269895637,0.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.2634707262178404
South Carolina,2020,3,9,27,46.0,69.0,3.8501476017100584,4.248495242049359,1.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.1677437878180017
South Carolina,2021,4,16,64,66.0,69.0,4.204692619390966,4.248495242049359,1.0,0.7237840597140189,0.0616895919378819,-0.0803512894961854,-0.6676655871312375,-0.4073282765097107,0.6761726932550436
South Dakota,2011,-6,36,-216,3.0,132.0,1.3862943611198906,4.890349128221754,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,0.1327136673545681
South Dakota,2012,-5,25,-125,7.0,101.0,2.0794415416798357,4.624972813284271,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,0.5657607012428748
South Dakota,2013,-4,16,-64,4.0,105.0,1.6094379124341003,4.663439094112067,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,0.2500597458216074
South Dakota,2014,-3,9,-27,30.0,66.0,3.4339872044851463,4.204692619390966,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,0.4178984878598005
South Dakota,2015,-2,4,-8,3.0,1.0,1.3862943611198906,0.6931471805599453,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,0.8097872053277406
South Dakota,2016,-1,1,-1,0.0,82.0,0.0,4.418840607796598,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,1.3269544867534988
South Dakota,2017,0,0,0,0.0,121.0,0.0,4.804021044733257,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,2.494827362925461
South Dakota,2018,1,1,1,0.0,487.0,0.0,6.1903154058531475,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,2.9792728364182937
South Dakota,2019,2,4,8,0.0,370.0,0.0,5.916202062607435,0.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,2.8676107086270015
South Dakota,2020,3,9,27,0.0,561.0,0.0,6.331501849893691,1.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,4.233409050034775
South Dakota,2021,4,16,64,0.0,262.0,0.0,5.572154032177765,1.0,-0.2703964579534086,4.940758992172232,-0.845034978419255,-0.34667251639506397,0.3116373722991923,6.539076138664493
Tennessee,2011,-6,36,-216,7.0,44.0,2.0794415416798357,3.8066624897703196,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,-0.242000500301341
Tennessee,2012,-5,25,-125,1.0,40.0,0.6931471805599453,3.713572066704308,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,-0.0829362607318846
Tennessee,2013,-4,16,-64,0.0,54.0,0.0,4.007333185232471,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.0940566909845669
Tennessee,2014,-3,9,-27,0.0,32.0,0.0,3.4965075614664802,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.7648986089796858
Tennessee,2015,-2,4,-8,4.0,35.0,1.6094379124341003,3.58351893845611,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,1.0814923913114656
Tennessee,2016,-1,1,-1,4.0,42.0,1.6094379124341003,3.7612001156935624,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.785451228827474
Tennessee,2017,0,0,0,7.0,43.0,2.0794415416798357,3.784189633918261,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.2977315901988421
Tennessee,2018,1,1,1,0.0,39.0,0.0,3.6888794541139363,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.1868568028237351
Tennessee,2019,2,4,8,8.0,30.0,2.1972245773362196,3.4339872044851463,0.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,-0.0667608280584472
Tennessee,2020,3,9,27,1.0,32.0,0.6931471805599453,3.4965075614664802,1.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.1507773576741471
Tennessee,2021,4,16,64,0.0,28.0,0.0,3.367295829986474,1.0,-0.7835612294433079,-0.597016294507755,-0.14973711114473684,0.8103955292818484,-0.47152163801050556,0.80719168532918
Texas,2011,-6,36,-216,16.0,240.0,2.833213344056216,5.484796933490655,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.5934343830649937
Texas,2012,-5,25,-125,22.0,178.0,3.1354942159291497,5.187385805840755,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.5871864398847896
Texas,2013,-4,16,-64,27.0,65.0,3.332204510175204,4.189654742026425,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.5771884361783819
Texas,2014,-3,9,-27,44.0,123.0,3.8066624897703196,4.820281565605037,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.5649750128859535
Texas,2015,-2,4,-8,60.0,87.0,4.110873864173311,4.477336814478207,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.584959151962358
Texas,2016,-1,1,-1,50.0,61.0,3.9318256327243257,4.127134385045092,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.5581656753715369
Texas,2017,0,0,0,20.0,75.0,3.044522437723423,4.330733340286331,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.5435808004953827
Texas,2018,1,1,1,41.0,78.0,3.7376696182833684,4.3694478524670215,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.4801546593087764
Texas,2019,2,4,8,23.0,84.0,3.1780538303479458,4.442651256490317,0.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.4448735097000713
Texas,2020,3,9,27,15.0,94.0,2.772588722239781,4.553876891600541,1.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.3816098600485772
Texas,2021,4,16,64,11.0,80.0,2.4849066497880004,4.394449154672439,1.0,0.2116082695171959,-0.2305307872565118,-0.40840395995223766,-0.9102766289667166,0.20464843646453398,-0.3269653852908598
Utah,2011,-6,36,-216,30.0,34.0,3.4339872044851463,3.5553480614894135,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,0.3950310469277621
Utah,2012,-5,25,-125,2.0,25.0,1.0986122886681098,3.258096538021482,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,-0.1595613203137585
Utah,2013,-4,16,-64,3.0,18.0,1.3862943611198906,2.9444389791664403,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,-0.3431228240875281
Utah,2014,-3,9,-27,0.0,7.0,0.0,2.0794415416798357,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,-0.5091932604226154
Utah,2015,-2,4,-8,0.0,12.0,0.0,2.5649493574615367,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,-0.4574855702055828
Utah,2016,-1,1,-1,0.0,15.0,0.0,2.772588722239781,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,-0.3482448202686387
Utah,2017,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.518317404054935,-0.429561534933558,-0.16566628304150877,0.4670075931454779,-0.6127470333122543,-0.3310033643148967
